depth,frame,x,y,weight,height,label
4, 0, 96, 32, 16, 16, 2 
5, 0, 96, 32, 16, 8, 0 
5, 0, 96, 40, 16, 8, 3 
6, 0, 96, 40, 8, 8, 2 
7, 0, 96, 40, 8, 4, 0 
7, 0, 96, 44, 8, 4, 0 
6, 0, 104, 40, 8, 8, 0 
4, 0, 112, 32, 16, 16, 3 
5, 0, 112, 32, 8, 16, 4 
6, 0, 112, 32, 8, 4, 0 
6, 0, 112, 36, 8, 8, 0 
6, 0, 112, 40, 8, 4, 0 
5, 0, 120, 32, 8, 16, 2 
6, 0, 120, 32, 8, 8, 3 
7, 0, 120, 32, 4, 8, 0 
7, 0, 124, 32, 4, 8, 0 
6, 0, 120, 40, 8, 8, 3 
7, 0, 120, 40, 4, 8, 0 
7, 0, 124, 40, 4, 8, 0 
4, 0, 96, 48, 16, 16, 5 
5, 0, 96, 48, 4, 16, 0 
5, 0, 100, 48, 8, 16, 2 
6, 0, 100, 48, 8, 8, 3 
7, 0, 100, 48, 4, 8, 0 
7, 0, 104, 48, 4, 8, 0 
6, 0, 100, 56, 8, 8, 2 
7, 0, 100, 56, 8, 4, 0 
7, 0, 100, 60, 8, 4, 0 
5, 0, 104, 48, 4, 16, 4 
6, 0, 104, 48, 4, 4, 0 
6, 0, 104, 52, 4, 8, 0 
6, 0, 104, 56, 4, 4, 0 
4, 0, 112, 48, 16, 16, 2 
5, 0, 112, 48, 16, 8, 2 
6, 0, 112, 48, 16, 4, 3 
7, 0, 112, 48, 8, 4, 0 
7, 0, 120, 48, 8, 4, 0 
6, 0, 112, 52, 16, 4, 5 
7, 0, 112, 52, 4, 4, 0 
7, 0, 116, 52, 8, 4, 0 
7, 0, 120, 52, 4, 4, 0 
5, 0, 112, 56, 16, 8, 3 
6, 0, 112, 56, 8, 8, 2 
7, 0, 112, 56, 8, 4, 0 
7, 0, 112, 60, 8, 4, 0 
6, 0, 120, 56, 8, 8, 0 
2, 0, 0, 64, 64, 64, 1 
3, 0, 0, 64, 32, 32, 1 
4, 0, 0, 64, 16, 16, 5 
5, 0, 0, 64, 4, 16, 0 
5, 0, 4, 64, 8, 16, 0 
5, 0, 8, 64, 4, 16, 0 
4, 0, 16, 64, 16, 16, 0 
4, 0, 0, 80, 16, 16, 0 
4, 0, 16, 80, 16, 16, 3 
5, 0, 16, 80, 8, 16, 3 
6, 0, 16, 80, 4, 16, 0 
6, 0, 20, 80, 4, 16, 0 
5, 0, 24, 80, 8, 16, 3 
6, 0, 24, 80, 4, 16, 0 
6, 0, 28, 80, 4, 16, 4 
7, 0, 28, 80, 4, 4, 0 
7, 0, 28, 84, 4, 8, 0 
7, 0, 28, 88, 4, 4, 0 
3, 0, 32, 64, 32, 32, 1 
4, 0, 32, 64, 16, 16, 1 
5, 0, 32, 64, 8, 8, 0 
5, 0, 40, 64, 8, 8, 3 
6, 0, 40, 64, 4, 8, 0 
6, 0, 44, 64, 4, 8, 0 
5, 0, 32, 72, 8, 8, 0 
5, 0, 40, 72, 8, 8, 3 
6, 0, 40, 72, 4, 8, 0 
6, 0, 44, 72, 4, 8, 2 
7, 0, 44, 72, 4, 4, 0 
7, 0, 44, 76, 4, 4, 0 
4, 0, 48, 64, 16, 16, 1 
5, 0, 48, 64, 8, 8, 0 
5, 0, 56, 64, 8, 8, 3 
6, 0, 56, 64, 4, 8, 0 
6, 0, 60, 64, 4, 8, 0 
5, 0, 48, 72, 8, 8, 3 
6, 0, 48, 72, 4, 8, 2 
7, 0, 48, 72, 4, 4, 0 
7, 0, 48, 76, 4, 4, 0 
6, 0, 52, 72, 4, 8, 0 
5, 0, 56, 72, 8, 8, 3 
6, 0, 56, 72, 4, 8, 0 
6, 0, 60, 72, 4, 8, 0 
4, 0, 32, 80, 16, 16, 2 
5, 0, 32, 80, 16, 8, 5 
6, 0, 32, 80, 4, 8, 0 
6, 0, 36, 80, 8, 8, 0 
6, 0, 40, 80, 4, 8, 0 
5, 0, 32, 88, 16, 8, 3 
6, 0, 32, 88, 8, 8, 0 
6, 0, 40, 88, 8, 8, 3 
7, 0, 40, 88, 4, 8, 0 
7, 0, 44, 88, 4, 8, 0 
4, 0, 48, 80, 16, 16, 3 
5, 0, 48, 80, 8, 16, 3 
6, 0, 48, 80, 4, 16, 2 
7, 0, 48, 80, 4, 8, 0 
7, 0, 48, 88, 4, 8, 0 
6, 0, 52, 80, 4, 16, 0 
5, 0, 56, 80, 8, 16, 0 
3, 0, 0, 96, 32, 32, 1 
4, 0, 0, 96, 16, 16, 0 
4, 0, 16, 96, 16, 16, 2 
5, 0, 16, 96, 16, 8, 5 
6, 0, 16, 96, 4, 8, 0 
6, 0, 20, 96, 8, 8, 0 
6, 0, 24, 96, 4, 8, 0 
5, 0, 16, 104, 16, 8, 3 
6, 0, 16, 104, 8, 8, 3 
7, 0, 16, 104, 4, 8, 0 
7, 0, 20, 104, 4, 8, 0 
6, 0, 24, 104, 8, 8, 2 
7, 0, 24, 104, 8, 4, 0 
7, 0, 24, 108, 8, 4, 0 
4, 0, 0, 112, 16, 16, 0 
4, 0, 16, 112, 16, 16, 2 
5, 0, 16, 112, 16, 8, 5 
6, 0, 16, 112, 4, 8, 0 
6, 0, 20, 112, 8, 8, 2 
7, 0, 20, 112, 8, 4, 0 
7, 0, 20, 116, 8, 4, 0 
6, 0, 24, 112, 4, 8, 2 
7, 0, 24, 112, 4, 4, 0 
7, 0, 24, 116, 4, 4, 0 
5, 0, 16, 120, 16, 8, 5 
6, 0, 16, 120, 4, 8, 0 
6, 0, 20, 120, 8, 8, 0 
6, 0, 24, 120, 4, 8, 0 
3, 0, 32, 96, 32, 32, 1 
4, 0, 32, 96, 16, 16, 5 
5, 0, 32, 96, 4, 16, 2 
6, 0, 32, 96, 4, 8, 0 
6, 0, 32, 104, 4, 8, 2 
7, 0, 32, 104, 4, 4, 0 
7, 0, 32, 108, 4, 4, 0 
5, 0, 36, 96, 8, 16, 4 
6, 0, 36, 96, 8, 4, 0 
6, 0, 36, 100, 8, 8, 0 
6, 0, 36, 104, 8, 4, 0 
5, 0, 40, 96, 4, 16, 0 
4, 0, 48, 96, 16, 16, 3 
5, 0, 48, 96, 8, 16, 4 
6, 0, 48, 96, 8, 4, 0 
6, 0, 48, 100, 8, 8, 0 
6, 0, 48, 104, 8, 4, 0 
5, 0, 56, 96, 8, 16, 4 
6, 0, 56, 96, 8, 4, 0 
6, 0, 56, 100, 8, 8, 3 
7, 0, 56, 100, 4, 8, 0 
7, 0, 60, 100, 4, 8, 0 
6, 0, 56, 104, 8, 4, 0 
4, 0, 32, 112, 16, 16, 2 
5, 0, 32, 112, 16, 8, 3 
6, 0, 32, 112, 8, 8, 2 
7, 0, 32, 112, 8, 4, 0 
7, 0, 32, 116, 8, 4, 0 
6, 0, 40, 112, 8, 8, 3 
7, 0, 40, 112, 4, 8, 0 
7, 0, 44, 112, 4, 8, 0 
5, 0, 32, 120, 16, 8, 0 
4, 0, 48, 112, 16, 16, 3 
5, 0, 48, 112, 8, 16, 4 
6, 0, 48, 112, 8, 4, 0 
6, 0, 48, 116, 8, 8, 0 
6, 0, 48, 120, 8, 4, 0 
5, 0, 56, 112, 8, 16, 4 
6, 0, 56, 112, 8, 4, 0 
6, 0, 56, 116, 8, 8, 0 
6, 0, 56, 120, 8, 4, 0 
2, 0, 64, 64, 64, 64, 1 
3, 0, 64, 64, 32, 32, 1 
4, 0, 64, 64, 16, 16, 0 
4, 0, 80, 64, 16, 16, 1 
5, 0, 80, 64, 8, 8, 0 
5, 0, 88, 64, 8, 8, 1 
6, 0, 88, 64, 4, 4, 0 
6, 0, 92, 64, 4, 4, 0 
6, 0, 88, 68, 4, 4, 0 
6, 0, 92, 68, 4, 4, 0 
5, 0, 80, 72, 8, 8, 0 
5, 0, 88, 72, 8, 8, 3 
6, 0, 88, 72, 4, 8, 0 
6, 0, 92, 72, 4, 8, 0 
4, 0, 64, 80, 16, 16, 2 
5, 0, 64, 80, 16, 8, 0 
5, 0, 64, 88, 16, 8, 0 
4, 0, 80, 80, 16, 16, 3 
5, 0, 80, 80, 8, 16, 0 
5, 0, 88, 80, 8, 16, 4 
6, 0, 88, 80, 8, 4, 3 
7, 0, 88, 80, 4, 4, 0 
7, 0, 92, 80, 4, 4, 0 
6, 0, 88, 84, 8, 8, 0 
6, 0, 88, 88, 8, 4, 3 
7, 0, 88, 88, 4, 4, 0 
7, 0, 92, 88, 4, 4, 0 
3, 0, 96, 64, 32, 32, 1 
4, 0, 96, 64, 16, 16, 3 
5, 0, 96, 64, 8, 16, 0 
5, 0, 104, 64, 8, 16, 2 
6, 0, 104, 64, 8, 8, 0 
6, 0, 104, 72, 8, 8, 3 
7, 0, 104, 72, 4, 8, 0 
7, 0, 108, 72, 4, 8, 0 
4, 0, 112, 64, 16, 16, 2 
5, 0, 112, 64, 16, 8, 5 
6, 0, 112, 64, 4, 8, 0 
6, 0, 116, 64, 8, 8, 2 
7, 0, 116, 64, 8, 4, 0 
7, 0, 116, 68, 8, 4, 0 
6, 0, 120, 64, 4, 8, 0 
5, 0, 112, 72, 16, 8, 2 
6, 0, 112, 72, 16, 4, 5 
7, 0, 112, 72, 4, 4, 0 
7, 0, 116, 72, 8, 4, 0 
7, 0, 120, 72, 4, 4, 0 
6, 0, 112, 76, 16, 4, 3 
7, 0, 112, 76, 8, 4, 0 
7, 0, 120, 76, 8, 4, 0 
4, 0, 96, 80, 16, 16, 1 
5, 0, 96, 80, 8, 8, 1 
6, 0, 96, 80, 4, 4, 0 
6, 0, 100, 80, 4, 4, 0 
6, 0, 96, 84, 4, 4, 0 
6, 0, 100, 84, 4, 4, 0 
5, 0, 104, 80, 8, 8, 1 
6, 0, 104, 80, 4, 4, 0 
6, 0, 108, 80, 4, 4, 0 
6, 0, 104, 84, 4, 4, 0 
6, 0, 108, 84, 4, 4, 0 
5, 0, 96, 88, 8, 8, 3 
6, 0, 96, 88, 4, 8, 2 
7, 0, 96, 88, 4, 4, 0 
7, 0, 96, 92, 4, 4, 0 
6, 0, 100, 88, 4, 8, 0 
5, 0, 104, 88, 8, 8, 0 
4, 0, 112, 80, 16, 16, 2 
5, 0, 112, 80, 16, 8, 3 
6, 0, 112, 80, 8, 8, 3 
7, 0, 112, 80, 4, 8, 0 
7, 0, 116, 80, 4, 8, 0 
6, 0, 120, 80, 8, 8, 3 
7, 0, 120, 80, 4, 8, 0 
7, 0, 124, 80, 4, 8, 0 
5, 0, 112, 88, 16, 8, 2 
6, 0, 112, 88, 16, 4, 5 
7, 0, 112, 88, 4, 4, 0 
7, 0, 116, 88, 8, 4, 0 
7, 0, 120, 88, 4, 4, 0 
6, 0, 112, 92, 16, 4, 3 
7, 0, 112, 92, 8, 4, 0 
7, 0, 120, 92, 8, 4, 0 
3, 0, 64, 96, 32, 32, 1 
4, 0, 64, 96, 16, 16, 1 
5, 0, 64, 96, 8, 8, 2 
6, 0, 64, 96, 8, 4, 0 
6, 0, 64, 100, 8, 4, 0 
5, 0, 72, 96, 8, 8, 3 
6, 0, 72, 96, 4, 8, 0 
6, 0, 76, 96, 4, 8, 0 
5, 0, 64, 104, 8, 8, 0 
5, 0, 72, 104, 8, 8, 2 
6, 0, 72, 104, 8, 4, 0 
6, 0, 72, 108, 8, 4, 0 
4, 0, 80, 96, 16, 16, 1 
5, 0, 80, 96, 8, 8, 0 
5, 0, 88, 96, 8, 8, 0 
5, 0, 80, 104, 8, 8, 2 
6, 0, 80, 104, 8, 4, 0 
6, 0, 80, 108, 8, 4, 0 
5, 0, 88, 104, 8, 8, 0 
4, 0, 64, 112, 16, 16, 1 
5, 0, 64, 112, 8, 8, 0 
5, 0, 72, 112, 8, 8, 0 
5, 0, 64, 120, 8, 8, 0 
5, 0, 72, 120, 8, 8, 0 
4, 0, 80, 112, 16, 16, 1 
5, 0, 80, 112, 8, 8, 0 
5, 0, 88, 112, 8, 8, 0 
5, 0, 80, 120, 8, 8, 0 
5, 0, 88, 120, 8, 8, 0 
3, 0, 96, 96, 32, 32, 1 
4, 0, 96, 96, 16, 16, 1 
5, 0, 96, 96, 8, 8, 0 
5, 0, 104, 96, 8, 8, 2 
6, 0, 104, 96, 8, 4, 0 
6, 0, 104, 100, 8, 4, 0 
5, 0, 96, 104, 8, 8, 0 
5, 0, 104, 104, 8, 8, 0 
4, 0, 112, 96, 16, 16, 1 
5, 0, 112, 96, 8, 8, 2 
6, 0, 112, 96, 8, 4, 0 
6, 0, 112, 100, 8, 4, 3 
7, 0, 112, 100, 4, 4, 0 
7, 0, 116, 100, 4, 4, 0 
5, 0, 120, 96, 8, 8, 2 
6, 0, 120, 96, 8, 4, 0 
6, 0, 120, 100, 8, 4, 0 
5, 0, 112, 104, 8, 8, 3 
6, 0, 112, 104, 4, 8, 0 
6, 0, 116, 104, 4, 8, 0 
5, 0, 120, 104, 8, 8, 0 
4, 0, 96, 112, 16, 16, 1 
5, 0, 96, 112, 8, 8, 0 
5, 0, 104, 112, 8, 8, 2 
6, 0, 104, 112, 8, 4, 0 
6, 0, 104, 116, 8, 4, 0 
5, 0, 96, 120, 8, 8, 0 
5, 0, 104, 120, 8, 8, 0 
4, 0, 112, 112, 16, 16, 2 
5, 0, 112, 112, 16, 8, 2 
6, 0, 112, 112, 16, 4, 5 
7, 0, 112, 112, 4, 4, 0 
7, 0, 116, 112, 8, 4, 0 
7, 0, 120, 112, 4, 4, 0 
6, 0, 112, 116, 16, 4, 3 
7, 0, 112, 116, 8, 4, 0 
7, 0, 120, 116, 8, 4, 0 
5, 0, 112, 120, 16, 8, 0 
1, 0, 128, 0, 128, 128, 1 
2, 0, 128, 0, 64, 64, 1 
3, 0, 128, 0, 32, 32, 1 
4, 0, 128, 0, 16, 16, 3 
5, 0, 128, 0, 8, 16, 0 
5, 0, 136, 0, 8, 16, 4 
6, 0, 136, 0, 8, 4, 0 
6, 0, 136, 4, 8, 8, 0 
6, 0, 136, 8, 8, 4, 3 
7, 0, 136, 8, 4, 4, 0 
7, 0, 140, 8, 4, 4, 0 
4, 0, 144, 0, 16, 16, 1 
5, 0, 144, 0, 8, 8, 0 
5, 0, 152, 0, 8, 8, 0 
5, 0, 144, 8, 8, 8, 2 
6, 0, 144, 8, 8, 4, 3 
7, 0, 144, 8, 4, 4, 0 
7, 0, 148, 8, 4, 4, 0 
6, 0, 144, 12, 8, 4, 0 
5, 0, 152, 8, 8, 8, 2 
6, 0, 152, 8, 8, 4, 0 
6, 0, 152, 12, 8, 4, 0 
4, 0, 128, 16, 16, 16, 2 
5, 0, 128, 16, 16, 8, 2 
6, 0, 128, 16, 16, 4, 5 
7, 0, 128, 16, 4, 4, 0 
7, 0, 132, 16, 8, 4, 0 
7, 0, 136, 16, 4, 4, 0 
6, 0, 128, 20, 16, 4, 3 
7, 0, 128, 20, 8, 4, 0 
7, 0, 136, 20, 8, 4, 0 
5, 0, 128, 24, 16, 8, 0 
4, 0, 144, 16, 16, 16, 1 
5, 0, 144, 16, 8, 8, 0 
5, 0, 152, 16, 8, 8, 2 
6, 0, 152, 16, 8, 4, 0 
6, 0, 152, 20, 8, 4, 0 
5, 0, 144, 24, 8, 8, 2 
6, 0, 144, 24, 8, 4, 0 
6, 0, 144, 28, 8, 4, 0 
5, 0, 152, 24, 8, 8, 0 
3, 0, 160, 0, 32, 32, 1 
4, 0, 160, 0, 16, 16, 2 
5, 0, 160, 0, 16, 8, 0 
5, 0, 160, 8, 16, 8, 5 
6, 0, 160, 8, 4, 8, 2 
7, 0, 160, 8, 4, 4, 0 
7, 0, 160, 12, 4, 4, 0 
6, 0, 164, 8, 8, 8, 2 
7, 0, 164, 8, 8, 4, 0 
7, 0, 164, 12, 8, 4, 0 
6, 0, 168, 8, 4, 8, 0 
4, 0, 176, 0, 16, 16, 0 
4, 0, 160, 16, 16, 16, 4 
5, 0, 160, 16, 16, 4, 5 
6, 0, 160, 16, 4, 4, 0 
6, 0, 164, 16, 8, 4, 0 
6, 0, 168, 16, 4, 4, 0 
5, 0, 160, 20, 16, 8, 5 
6, 0, 160, 20, 4, 8, 0 
6, 0, 164, 20, 8, 8, 0 
6, 0, 168, 20, 4, 8, 0 
5, 0, 160, 24, 16, 4, 3 
6, 0, 160, 24, 8, 4, 0 
6, 0, 168, 24, 8, 4, 3 
7, 0, 168, 24, 4, 4, 0 
7, 0, 172, 24, 4, 4, 0 
4, 0, 176, 16, 16, 16, 5 
5, 0, 176, 16, 4, 16, 2 
6, 0, 176, 16, 4, 8, 0 
6, 0, 176, 24, 4, 8, 0 
5, 0, 180, 16, 8, 16, 2 
6, 0, 180, 16, 8, 8, 0 
6, 0, 180, 24, 8, 8, 0 
5, 0, 184, 16, 4, 16, 4 
6, 0, 184, 16, 4, 4, 0 
6, 0, 184, 20, 4, 8, 0 
6, 0, 184, 24, 4, 4, 0 
3, 0, 128, 32, 32, 32, 1 
4, 0, 128, 32, 16, 16, 1 
5, 0, 128, 32, 8, 8, 3 
6, 0, 128, 32, 4, 8, 0 
6, 0, 132, 32, 4, 8, 0 
5, 0, 136, 32, 8, 8, 0 
5, 0, 128, 40, 8, 8, 1 
6, 0, 128, 40, 4, 4, 0 
6, 0, 132, 40, 4, 4, 0 
6, 0, 128, 44, 4, 4, 0 
6, 0, 132, 44, 4, 4, 0 
5, 0, 136, 40, 8, 8, 0 
4, 0, 144, 32, 16, 16, 1 
5, 0, 144, 32, 8, 8, 0 
5, 0, 152, 32, 8, 8, 2 
6, 0, 152, 32, 8, 4, 0 
6, 0, 152, 36, 8, 4, 0 
5, 0, 144, 40, 8, 8, 3 
6, 0, 144, 40, 4, 8, 2 
7, 0, 144, 40, 4, 4, 0 
7, 0, 144, 44, 4, 4, 0 
6, 0, 148, 40, 4, 8, 0 
5, 0, 152, 40, 8, 8, 0 
4, 0, 128, 48, 16, 16, 1 
5, 0, 128, 48, 8, 8, 3 
6, 0, 128, 48, 4, 8, 0 
6, 0, 132, 48, 4, 8, 0 
5, 0, 136, 48, 8, 8, 1 
6, 0, 136, 48, 4, 4, 0 
6, 0, 140, 48, 4, 4, 0 
6, 0, 136, 52, 4, 4, 0 
6, 0, 140, 52, 4, 4, 0 
5, 0, 128, 56, 8, 8, 1 
6, 0, 128, 56, 4, 4, 0 
6, 0, 132, 56, 4, 4, 0 
6, 0, 128, 60, 4, 4, 0 
6, 0, 132, 60, 4, 4, 0 
5, 0, 136, 56, 8, 8, 2 
6, 0, 136, 56, 8, 4, 0 
6, 0, 136, 60, 8, 4, 0 
4, 0, 144, 48, 16, 16, 1 
5, 0, 144, 48, 8, 8, 3 
6, 0, 144, 48, 4, 8, 0 
6, 0, 148, 48, 4, 8, 2 
7, 0, 148, 48, 4, 4, 0 
7, 0, 148, 52, 4, 4, 0 
5, 0, 152, 48, 8, 8, 2 
6, 0, 152, 48, 8, 4, 3 
7, 0, 152, 48, 4, 4, 0 
7, 0, 156, 48, 4, 4, 0 
6, 0, 152, 52, 8, 4, 0 
5, 0, 144, 56, 8, 8, 0 
5, 0, 152, 56, 8, 8, 2 
6, 0, 152, 56, 8, 4, 0 
6, 0, 152, 60, 8, 4, 0 
3, 0, 160, 32, 32, 32, 1 
4, 0, 160, 32, 16, 16, 2 
5, 0, 160, 32, 16, 8, 2 
6, 0, 160, 32, 16, 4, 3 
7, 0, 160, 32, 8, 4, 0 
7, 0, 168, 32, 8, 4, 0 
6, 0, 160, 36, 16, 4, 5 
7, 0, 160, 36, 4, 4, 0 
7, 0, 164, 36, 8, 4, 0 
7, 0, 168, 36, 4, 4, 0 
5, 0, 160, 40, 16, 8, 3 
6, 0, 160, 40, 8, 8, 3 
7, 0, 160, 40, 4, 8, 0 
7, 0, 164, 40, 4, 8, 0 
6, 0, 168, 40, 8, 8, 0 
4, 0, 176, 32, 16, 16, 3 
5, 0, 176, 32, 8, 16, 0 
5, 0, 184, 32, 8, 16, 0 
4, 0, 160, 48, 16, 16, 2 
5, 0, 160, 48, 16, 8, 2 
6, 0, 160, 48, 16, 4, 5 
7, 0, 160, 48, 4, 4, 0 
7, 0, 164, 48, 8, 4, 0 
7, 0, 168, 48, 4, 4, 0 
6, 0, 160, 52, 16, 4, 0 
5, 0, 160, 56, 16, 8, 2 
6, 0, 160, 56, 16, 4, 0 
6, 0, 160, 60, 16, 4, 3 
7, 0, 160, 60, 8, 4, 0 
7, 0, 168, 60, 8, 4, 0 
4, 0, 176, 48, 16, 16, 2 
5, 0, 176, 48, 16, 8, 2 
6, 0, 176, 48, 16, 4, 3 
7, 0, 176, 48, 8, 4, 0 
7, 0, 184, 48, 8, 4, 0 
6, 0, 176, 52, 16, 4, 0 
5, 0, 176, 56, 16, 8, 0 
2, 0, 192, 0, 64, 64, 1 
3, 0, 192, 0, 32, 32, 1 
4, 0, 192, 0, 16, 16, 4 
5, 0, 192, 0, 16, 4, 5 
6, 0, 192, 0, 4, 4, 0 
6, 0, 196, 0, 8, 4, 0 
6, 0, 200, 0, 4, 4, 0 
5, 0, 192, 4, 16, 8, 3 
6, 0, 192, 4, 8, 8, 3 
7, 0, 192, 4, 4, 8, 0 
7, 0, 196, 4, 4, 8, 0 
6, 0, 200, 4, 8, 8, 0 
5, 0, 192, 8, 16, 4, 3 
6, 0, 192, 8, 8, 4, 3 
7, 0, 192, 8, 4, 4, 0 
7, 0, 196, 8, 4, 4, 0 
6, 0, 200, 8, 8, 4, 0 
4, 0, 208, 0, 16, 16, 3 
5, 0, 208, 0, 8, 16, 3 
6, 0, 208, 0, 4, 16, 2 
7, 0, 208, 0, 4, 8, 0 
7, 0, 208, 8, 4, 8, 0 
6, 0, 212, 0, 4, 16, 0 
5, 0, 216, 0, 8, 16, 2 
6, 0, 216, 0, 8, 8, 0 
6, 0, 216, 8, 8, 8, 0 
4, 0, 192, 16, 16, 16, 1 
5, 0, 192, 16, 8, 8, 0 
5, 0, 200, 16, 8, 8, 3 
6, 0, 200, 16, 4, 8, 0 
6, 0, 204, 16, 4, 8, 0 
5, 0, 192, 24, 8, 8, 2 
6, 0, 192, 24, 8, 4, 0 
6, 0, 192, 28, 8, 4, 3 
7, 0, 192, 28, 4, 4, 0 
7, 0, 196, 28, 4, 4, 0 
5, 0, 200, 24, 8, 8, 2 
6, 0, 200, 24, 8, 4, 0 
6, 0, 200, 28, 8, 4, 3 
7, 0, 200, 28, 4, 4, 0 
7, 0, 204, 28, 4, 4, 0 
4, 0, 208, 16, 16, 16, 2 
5, 0, 208, 16, 16, 8, 2 
6, 0, 208, 16, 16, 4, 5 
7, 0, 208, 16, 4, 4, 0 
7, 0, 212, 16, 8, 4, 0 
7, 0, 216, 16, 4, 4, 0 
6, 0, 208, 20, 16, 4, 3 
7, 0, 208, 20, 8, 4, 0 
7, 0, 216, 20, 8, 4, 0 
5, 0, 208, 24, 16, 8, 2 
6, 0, 208, 24, 16, 4, 3 
7, 0, 208, 24, 8, 4, 0 
7, 0, 216, 24, 8, 4, 0 
6, 0, 208, 28, 16, 4, 0 
3, 0, 224, 0, 32, 32, 1 
4, 0, 224, 0, 16, 16, 2 
5, 0, 224, 0, 16, 8, 0 
5, 0, 224, 8, 16, 8, 3 
6, 0, 224, 8, 8, 8, 0 
6, 0, 232, 8, 8, 8, 0 
4, 0, 240, 0, 16, 16, 5 
5, 0, 240, 0, 4, 16, 2 
6, 0, 240, 0, 4, 8, 0 
6, 0, 240, 8, 4, 8, 2 
7, 0, 240, 8, 4, 4, 0 
7, 0, 240, 12, 4, 4, 0 
5, 0, 244, 0, 8, 16, 2 
6, 0, 244, 0, 8, 8, 3 
7, 0, 244, 0, 4, 8, 0 
7, 0, 248, 0, 4, 8, 0 
6, 0, 244, 8, 8, 8, 2 
7, 0, 244, 8, 8, 4, 0 
7, 0, 244, 12, 8, 4, 0 
5, 0, 248, 0, 4, 16, 0 
4, 0, 224, 16, 16, 16, 1 
5, 0, 224, 16, 8, 8, 3 
6, 0, 224, 16, 4, 8, 0 
6, 0, 228, 16, 4, 8, 2 
7, 0, 228, 16, 4, 4, 0 
7, 0, 228, 20, 4, 4, 0 
5, 0, 232, 16, 8, 8, 3 
6, 0, 232, 16, 4, 8, 0 
6, 0, 236, 16, 4, 8, 0 
5, 0, 224, 24, 8, 8, 0 
5, 0, 232, 24, 8, 8, 3 
6, 0, 232, 24, 4, 8, 0 
6, 0, 236, 24, 4, 8, 0 
4, 0, 240, 16, 16, 16, 4 
5, 0, 240, 16, 16, 4, 5 
6, 0, 240, 16, 4, 4, 0 
6, 0, 244, 16, 8, 4, 0 
6, 0, 248, 16, 4, 4, 0 
5, 0, 240, 20, 16, 8, 3 
6, 0, 240, 20, 8, 8, 3 
7, 0, 240, 20, 4, 8, 0 
7, 0, 244, 20, 4, 8, 0 
6, 0, 248, 20, 8, 8, 3 
7, 0, 248, 20, 4, 8, 0 
7, 0, 252, 20, 4, 8, 0 
5, 0, 240, 24, 16, 4, 0 
3, 0, 192, 32, 32, 32, 1 
4, 0, 192, 32, 16, 16, 2 
5, 0, 192, 32, 16, 8, 3 
